id,bilissel_performans_skoru
527,4.494936556768294
528,3.6417860101070287
529,7.728721079409981
530,7.6337760036684035
531,6.271649959212846
532,1.8932284640097412
533,9.036632216582463
534,8.558089740827395
535,6.711567858968537
536,6.105462186650199
537,6.939238093503494
538,8.711379648845496
539,2.731494862365248
540,4.437406622252161
541,5.412894589304303
542,7.250958367853416
543,8.251512146966013
544,6.939371784147605
545,9.745038583133784
546,4.778806458183137
547,4.580339932992469
548,7.394583510367237
549,6.1757869396266845
550,7.172972336965742
551,4.697117028297019
552,7.2606184697690015
553,8.9518380150621
554,6.684371282563625
555,6.576990236394182
556,7.985123689648404
557,5.61613094721616
558,5.693566824091737
559,4.415023744626649
560,3.1301938889234826
561,8.773270196129458
562,8.130286544878205
563,6.173549114053834
564,6.213470968528352
565,4.759713906553315
566,2.990930890520638
567,7.517769370325361
568,6.420840696494727
569,4.577698442990044
570,8.466859053048085
571,6.09912621824081
572,8.500434317790011
573,4.77155158839012
574,8.915256525050465
575,5.686868563896048
576,4.943860146811064
577,7.539297273809389
578,4.484729126417721
579,6.784872134986719
580,6.176500468434766
581,7.021469622066957
582,4.246392439438808
583,4.975687817829762
584,4.562670572961636
585,6.506812472301807
586,5.910888222008446
587,4.504801233865577
588,5.340103329156351
589,5.620620544715663
590,7.234725572495068
591,4.1602207538588445
592,3.2744936267326015
593,7.274652848827023
594,6.194223912011502
595,6.337441989619721
596,9.766610929204369
597,5.373360621168814
598,3.0572361805600434
599,6.696888741667576
600,7.943956858986953
601,7.725572365880598
602,4.203628352315655
603,5.326185064924776
604,2.2158051392460805
605,1.5128046463567446
606,8.42261359551604
607,6.3763043343015795
608,5.338791642017597
609,5.703277291027513
610,5.919799135612519
611,5.167542238965121
612,4.799091654906533
613,6.675638712707052
614,3.684348047434064
615,6.5776169083665454
616,8.196299875560316
617,7.147019712053251
618,8.106105678933385
619,1.4293469932222986
620,5.763710196140149
621,4.516885899372849
622,4.607130397391641
623,2.325841203642857
624,8.141999190349182
625,5.492314030384858
626,4.874378646940916
627,6.281455352465432
628,4.690158754232757
629,5.5104797613064225
630,5.245218998561498
631,6.647170421390049
632,4.052974717637108
633,8.449479821931511
634,5.954967806734705
635,2.7126802849998883
636,4.772238580328734
637,7.831478100180346
638,5.197716986338798
639,4.839227458570167
640,5.593886446097284
641,3.55074233050028
642,8.999943573672077
643,3.792648711519997
644,5.984660701277345
645,5.3118307080601
646,4.463107163255537
647,9.837238048442114
648,6.623929483435231
649,7.4103457993366355
650,3.223075746101271
651,9.831532624460532
652,5.887580503231185
653,4.456793323706201
654,5.122179566291054
655,6.912324430675858
656,5.508808254710139
657,7.313077425605454
658,7.894547922924881
659,6.910481031402525
660,3.6622060982843996
661,3.3612394161563466
662,7.120632339933867
663,7.502204274302503
664,7.432242914823728
665,4.905493078795892
666,9.308917840524577
667,4.490997967040643
668,6.163313142758787
669,6.424525879419333
670,8.369704058136012
671,5.087488356295053
672,7.168365333779541
673,5.212041113015738
674,8.009750641746542
675,7.169400751871885
676,8.187710886011532
677,5.810984624882876
678,8.427298957091145
679,3.785712572422524
680,8.013297424455976
681,2.555159340227886
682,5.574172519659795
683,3.4300491156177877
684,8.591475257249831
685,3.4579454705214974
686,6.701048382611296
687,5.4566313126599555
688,6.137684580718755
689,8.674230751490015
690,6.407452514441829
691,6.840024928979982
692,5.584150007310748
693,5.13751155068585
694,4.945979299523945
695,8.364967673039667
696,5.793879231761898
697,7.0364218180455325
698,6.331353664470089
699,2.4244533674531543
700,3.7607377219885496
701,8.762018384929183
702,4.614549598873954
703,4.253880996249946
704,2.4952919555540753
705,6.9124153598578895
706,7.727703692515876
707,3.460641768515691
708,6.9322779732412405
709,7.6671395647691085
710,3.9098724325198693
711,7.9496591010991295
712,7.970422761787474
713,9.292462176391725
714,6.700971731021955
715,3.8472960150656865
716,2.3581025457141105
717,4.022771704607565
718,6.728625959581564
719,4.776089560923142
720,6.0678877494660295
721,6.121226962628393
722,5.851401527209271
723,8.114542695059315
724,9.820724046245935
725,3.4379333088159543
726,6.058812804768373
727,6.8586242974768465
728,6.271081633683106
729,6.183915907994214
730,4.58245299007985
731,8.263421297595253
732,9.530667322120147
733,3.883227909379829
734,2.5027844576559453
735,7.676388630445499
736,7.435670506308879
737,5.614267515871342
738,5.262690012907941
739,4.69108130412871
740,4.544772626287867
741,5.60015139950645
742,8.019447089526489
743,7.476169394031531
744,7.567651904090885
745,4.68357453168724
746,2.945403898560955
747,8.851250066537496
748,5.412299759248671
749,8.08170091514637
750,6.381407706521013
751,3.6081300890536925
752,7.783699006706247
753,7.607073708575099
754,4.627500343576874
755,6.629226186316357
756,8.081917080975504
757,3.9751959793638005
758,3.1522049638675025
759,4.095787474228456
760,8.251664444794999
761,5.522802702969257
762,6.290585361854079
763,5.634293777781595
764,6.78918737137589
765,9.060534630816791
766,8.484510805521364
767,7.8786688966944185
768,3.1587053629519017
769,1.082022340903615
770,7.136521768598454
771,6.497313366980503
772,4.99266899067878
773,6.56510456262364
774,7.114597562796389
775,4.987529130603419
776,7.077548573160055
777,5.588797731781357
778,4.4069277931408175
779,5.730362289506559
780,4.242359450773656
781,7.215848093499395
782,7.803428862806351
783,8.601733948519415
784,4.517837631676255
785,7.666679811047096
786,6.2761551294457885
787,5.060579530319418
788,6.908280617110511
789,4.212779229279114
790,7.297201666977108
791,5.891058886287821
792,6.095041070916026
793,7.935832474361499
794,8.412161798862053
795,5.810799952251627
796,5.025408240348604
797,5.139932660470259
798,2.6542149787124556
799,7.19560777003809
800,5.8761545237431125
801,5.111917591813649
802,6.8429086852662895
803,6.511819117571989
804,6.158691921462525
805,5.780230471678545
806,4.559198080690435
807,8.094257304092869
808,3.5551926541285126
809,6.3573095686933705
810,5.524604613671697
811,8.77511268911486
812,9.045248255453096
813,5.825163237134227
814,7.189503191608442
815,3.527002739796828
816,5.811875721641815
817,4.226173295669709
818,2.4077183230933046
819,5.3141125950307675
820,4.940032880200936
821,7.168461383168718
822,5.908815702569176
823,5.7501854540525255
824,5.54644026367238
825,2.9195829466064707
826,5.558257769165756
827,4.731416511124649
828,7.271868659576204
829,5.990863722993623
830,4.332496458225646
831,5.065203413725305
832,7.760291487631126
833,5.3790398612892565
834,5.90424720492304
835,8.788981673114026
836,3.495717335344277
837,6.76083161199063
838,4.63804328219657
839,6.86405744919303
840,6.65081987319021
841,8.31547718125451
842,8.093210547566482
843,7.178666213560922
844,7.25184783984739
845,4.090191259988755
846,5.140062811390697
847,5.206199212766217
848,7.3482379344101405
849,3.2722713982281286
850,3.21937680515292
851,8.245765130514803
852,7.223946560884826
853,6.076758431030847
854,7.498026404096026
855,9.969608360404337
856,3.668799522871864
857,2.4957896517773093
858,3.32111101041746
859,5.5144952094472925
860,8.163198759045601
861,7.088909466598395
862,6.323547562957254
863,5.958522863256121
864,6.569511572819444
865,5.0995451230332485
866,9.006957723970007
867,4.1967419027751
868,4.074103373574749
869,2.870868332232804
870,6.191194366771154
871,6.751063390528317
872,6.638529933871105
873,7.47969754107016
874,4.093179860195556
875,9.570245177656902
876,3.853109130608778
877,7.409486267352915
878,4.605769996228657
879,7.7702871413355865
880,7.202655090048946
881,6.675765524931487
882,7.858572282665534
883,5.032141320077006
884,7.904494030388543
885,3.5512600435800317
886,2.385093195755538
887,3.2932979219020853
888,3.857828255510054
889,5.252069677559312
890,7.66964223588411
891,6.2730588073697415
892,6.978911670776044
893,5.588072054229095
894,6.751075379316579
895,6.4696449444838855
896,3.869597494538436
897,4.614550854302372
898,4.8984909334938385
899,8.484012713170042
900,8.870690721389153
901,6.8355770755371825
902,4.4634971512622466
903,9.139722688878358
904,1.2135045611460082
905,4.967133324232626
906,7.8110194559560995
907,7.651875672635616
908,3.94393407450806
909,3.952668851390219
910,7.057497537435692
911,2.6763863767754072
912,9.609956343720677
913,7.4058402101633325
914,5.695969945534929
915,5.357171814763974
916,3.3608744685567427
917,5.843491325368973
918,7.0932237029046785
919,4.543771050315403
920,6.306151548824455
921,7.063022757803294
922,7.061820293915671
923,7.0785261871780785
924,5.166977677058051
925,8.274109341836253
926,8.252910720114095
927,7.871719662599124
928,6.2095100571942154
929,8.630445785689078
930,5.518349572291897
931,9.46261030864631
932,7.535897338567082
933,4.03439866246001
934,2.9995165835062236
935,3.0337008251753357
936,2.889369854173247
937,7.872303297750696
938,6.844855981084519
939,7.315501116074639
940,3.4833279660502505
941,6.945769705193383
942,2.1806955424395627
943,9.439080944344838
944,5.882627799998235
945,7.872935808780691
946,7.4950427391479995
947,8.076913105897663
948,9.646023245090955
949,6.121272190354097
950,7.15275709626426
951,4.702892878944473
952,4.187019303883913
953,5.6609278715275755
954,4.046231703682442
955,6.0546739435594805
956,6.568914316156163
957,4.36693636989235
958,2.59330564727175
959,3.8820683267418357
960,4.326417409103483
961,7.720936250630604
962,8.63647548989064
963,4.445926708377813
964,7.826390758365967
965,3.193271110932708
966,6.332795019914949
967,3.9229445988901874
968,5.048378020152901
969,5.624149154563672
970,4.3527188738596765
971,5.452055146541357
972,6.4403752860927685
973,7.118357455175132
974,4.288776648446768
975,6.980393325362033
976,5.131773579642137
977,4.678643529697456
978,8.238650948389386
979,5.6222946971967325
980,5.309372123269883
981,7.701472396854212
982,8.882574308816832
983,9.262043912716681
984,6.259435277142094
985,1.8364892686869105
986,8.150614172697368
987,8.51886963671908
988,1.5923149966415424
989,4.2239562724337185
990,5.079352111973486
991,5.688432883761154
992,4.341105533410608
993,6.750966728559356
994,4.3831201477291515
995,6.920046142668075
996,4.43708113305195
997,7.870581448355546
998,3.92932123717411
999,4.58242394259231
1000,6.259759746092836
1001,5.059118806466213
1002,7.416698884361384
1003,6.812065015932159
1004,7.708109892600735
1005,4.983200470506944
1006,4.411523036002809
1007,5.553670297435396
1008,7.342486523616721
1009,4.90023237060854
1010,6.5607211400660095
1011,5.542549505019576
1012,7.250895782561683
1013,5.917136461561846
1014,6.504819923259273
1015,7.5770218074383315
1016,8.656086233461112
1017,8.207256853658054
1018,9.562859060552345
1019,6.156018273606669
1020,4.869212858960113
1021,3.712561513403125
1022,4.26671621901707
1023,6.929949774958088
1024,5.063890290016653
1025,6.317847011991878
1026,7.649924156559819
1027,6.7176705746041945
1028,5.453081657857427
1029,3.4152560148656166
1030,5.775321662500091
1031,8.150673504184233
1032,7.756173921470201
1033,8.379571743910544
1034,8.03387966652021
1035,6.661163419585748
1036,5.061411310458629
1037,7.95381660804344
1038,5.322189934101986
1039,8.062241751817103
1040,7.8664008722101135
1041,6.137416769776735
1042,5.6722631495604
1043,6.40450064152675
1044,8.579083826040044
1045,5.516287131580837
1046,4.873857657706002
1047,6.592303895312799
1048,3.5429228821636105
1049,4.442750414840013
1050,7.003418593113703
1051,8.555984077062142
1052,6.308353476668459
1053,3.5689793521964126
1054,5.987514767917449
1055,3.3443632004785995
1056,4.354321363645727
1057,2.822965322320682
1058,7.792345912975466
1059,6.468787095504871
1060,5.199452049608279
1061,9.212168057934202
1062,7.25590386780499
1063,5.041070452039394
1064,6.108588763433103
1065,4.932742593984199
1066,5.301411467609015
1067,8.406556367725077
1068,7.675692369134958
1069,8.709392853446152
1070,6.223435317709465
1071,9.649886368713535
1072,7.222649016491314
1073,5.8863225463058875
1074,9.171386755225722
1075,7.682133536264211
1076,4.421601241204857
1077,5.636033361101294
1078,7.549107102381397
1079,4.161182169798651
1080,4.457489490908716
1081,10.0
1082,6.648426524545931
1083,5.0122536850812835
1084,3.280589953439506
1085,5.048963117579937
1086,4.104922256764619
1087,3.984833188015548
1088,3.3673337054712715
1089,2.571497694618614
1090,7.772047613918583
1091,3.6924992318241445
1092,5.339387377724069
1093,6.580253293898843
1094,6.564744721138793
1095,5.978186382545179
1096,9.085836425910493
1097,5.872727992142698
1098,5.1511328899928
1099,5.811463419390917
1100,5.350194520009137
1101,5.750015187218411
1102,7.349692133917211
1103,3.843229570596498
1104,5.396047981736007
1105,6.11232287117825
1106,5.3804651029492
1107,8.445655071963925
1108,5.62262614207801
1109,8.469048086439523
1110,4.51364410085477
1111,3.3574936229635144
1112,4.25108243912542
1113,6.919158361404373
1114,2.9589505916990717
1115,4.946280603210536
1116,2.1769711986918145
1117,6.1142039198019535
1118,5.815172941853733
1119,9.608994278944108
1120,8.57571252416216
1121,8.483857420761717
1122,6.732067394609555
1123,6.6677480460068494
1124,5.554906101472904
1125,3.3087734820155177
1126,5.49292249252988
1127,2.677670385028763
1128,8.155577682259871
1129,3.143946037518049
1130,5.812177718552627
1131,3.026783033577296
1132,6.53984771676387
1133,6.269623382641796
1134,3.278527161848812
1135,5.59283635274619
1136,7.34230130113652
1137,3.9877268253294815
1138,4.029590240818937
1139,6.960665241740832
1140,7.151978846161568
1141,5.1196735428773135
1142,2.36770929735491
1143,7.723233894608994
1144,4.340944239640686
1145,2.4882153670737717
1146,8.331882049119333
1147,1.6364565554399995
1148,3.417084697725465
1149,5.717171828329841
1150,6.349827505784662
1151,7.856619961047235
1152,6.4884506375424555
1153,5.131125395244164
1154,3.878131123450359
1155,4.9700441549364704
1156,5.013397310626226
1157,4.959757250828801
1158,3.6843040023273463
1159,3.161640035102287
1160,6.0959096163308715
1161,6.587216972860382
1162,7.097983089912297
1163,7.197968338715747
1164,4.790467004472358
1165,7.540602000517804
1166,6.983679633228987
1167,6.87674719302212
1168,6.22034952587363
1169,5.762202580883808
1170,5.847725897439174
1171,5.404367300430388
1172,6.777277018357417
1173,3.8246764721163444
1174,6.708368843359906
1175,3.912578512369868
1176,4.023337433783976
1177,4.843945472622642
1178,6.255920796542294
1179,6.910743149710225
1180,3.3006380805097564
1181,5.624277870838508
1182,9.58758204829248
1183,3.349792396357602
1184,3.7147961893605204
1185,7.380363347483309
1186,5.027833580704318
1187,4.570676715200757
1188,7.55498567669621
1189,4.549823183306916
1190,6.897854895476151
1191,3.4338168818814325
1192,4.963629512839452
1193,4.0559852015883004
1194,7.4181387523924975
1195,4.039503641537009
1196,2.395603379528903
1197,7.945363048636505
1198,4.448441845230343
1199,6.564249673793071
1200,3.0608310818930784
1201,6.1465011342841445
1202,8.619851717211464
1203,5.280628090722185
1204,7.527022177687147
1205,4.97151793358411
1206,5.779805717049747
1207,4.121808479921839
1208,6.169566711392797
1209,8.01149506906793
1210,6.493048772206356
1211,7.831074866845479
1212,6.025192798592895
1213,8.785533329512639
1214,7.27312059329865
1215,5.598280527590578
1216,4.4532442601997575
1217,7.392243805191291
1218,3.365272009836969
1219,4.583003999771638
1220,7.771516446451516
1221,5.878405938362191
1222,7.144022402345233
1223,5.258886090109631
1224,5.123811439653071
1225,7.401128751850448
1226,8.684443048823193
1227,7.145124110268993
1228,3.5785667178922735
1229,6.865455702058446
1230,7.018191209076887
1231,10.0
1232,6.389343376286872
1233,7.982957166953433
1234,6.582229555063951
1235,6.757116905877336
1236,8.364110764025114
1237,3.655779024228944
1238,7.90562057530831
1239,3.713774941514215
1240,7.446175184529373
1241,5.844758419685601
1242,5.872805775406718
1243,2.629251737861014
1244,6.885171561967255
1245,4.720953444853469
1246,5.484449925667217
1247,5.313879394234952
1248,4.570576782818159
1249,6.331596079301703
1250,4.854759874769813
1251,8.493796274116356
1252,5.484065146557768
1253,8.907635973361234
1254,3.490310695058439
1255,5.4162649376959
1256,6.758677601497971
1257,5.556754309976941
1258,4.376340896368577
1259,6.416031885383861
1260,5.917014724622787
1261,8.776916365431678
1262,8.275163840388588
1263,5.811259557824364
1264,8.224077600893567
1265,6.707881524721652
1266,7.602254840481629
1267,9.122131128021843
1268,8.221169104605423
1269,7.342269606873385
1270,9.710911666985686
1271,6.211721148255876
1272,4.312962291995214
1273,5.307626275779164
1274,7.301781185165018
1275,7.848283328012636
1276,5.504295962251658
1277,1.1830711094024178
1278,5.432286162462148
1279,3.7901057283341077
1280,5.809880192665158
1281,4.6991934161210365
1282,6.130161628306939
1283,3.384621154392289
1284,6.179476604374783
1285,6.020128562139275
1286,2.528999517577915
1287,4.8405394790433895
1288,6.121499812500874
1289,7.67783711073582
1290,3.086590096656364
1291,8.108705990158345
1292,5.593676952052421
1293,4.79067352470257
1294,3.4283700690342744
1295,7.283284292429696
1296,8.087298811325528
1297,4.4443997565139135
1298,2.856879742078346
1299,2.832975934323863
1300,7.75177438920053
1301,7.218653285346834
1302,6.0601775123968515
1303,6.542017681245833
1304,3.874946613479058
1305,7.008055645537587
1306,3.9897838509704364
1307,5.398883045788589
1308,6.118917804883575
1309,5.84443880270304
1310,5.050980266953494
1311,1.5141745537754536
1312,6.941227414078878
1313,5.246646174473323
1314,7.757609354609823
1315,2.4433135502368835
1316,8.684391589699695
1317,2.005007213860277
1318,2.5927227349014403
1319,1.9599330386826899
1320,7.689779752477039
1321,3.8741994063559524
1322,5.0094155028955525
1323,6.066201884375903
1324,5.775336207727237
1325,8.676006350715594
1326,8.759015092589069
1327,5.399320453349655
1328,2.455973220205741
1329,6.871183879804192
1330,5.5764710609259485
1331,7.236718533289913
1332,8.144085624813522
1333,7.626777120108576
1334,5.742312006070316
1335,4.7584671584239775
1336,5.802776367109116
1337,3.300254481084324
1338,4.454094459636634
1339,6.40904161675532
1340,6.283317955141179
